ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
21,0,28,38,1,120,120,120,FILTRO ACEITE TIIDA,43.11,43.11
21,0,28,38,4,310.35,310.35,1241.4,BUJIAS TIIDA,172.42,172.42
21,0,28,38,4,2133.62,2133.62,8534.48,LLANTAS TIIDA 195/55R 16,1422.41,1422.41
22,0,29,39,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
22,0,29,39,5,80,80,400,ACEITE,30.17,30.17
22,0,29,39,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
22,0,29,39,1,1333.95,1333.95,1333.95,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
22,0,29,39,2,2637.93,2637.93,5275.86,MAZAS BALERO,2551.74,2551.74
22,0,29,39,2,465.51,465.51,931.02,BUJES DE HORQUILLA SENTRA,155.18,155.18
22,0,29,39,2,512.06,512.06,1024.12,TORNILLOS ESTABILIZADORES SENTRA,231.76,231.76
22,0,29,39,1,1055.17,1055.17,1055.17,TERMINALES,672.42,672.42
22,0,29,39,1,100,100,100,FILTRO AIRE SENTRA,43.11,43.11
22,0,29,39,1,100,100,100,FILTRO ACEITE SENTRA,43.11,43.11
22,0,29,39,4,103.45,103.45,413.8,BUJIAS SENTRA,103.45,103.45
22,0,29,39,1,689.65,689.65,689.65,CUBRE POLVO DE DIRECCION,100,100
22,0,29,39,1,560.34,560.34,560.34,FILTRO DE POLEN,259,259
22,0,29,39,1,1053.44,1053.44,1053.44,BIELETAS,29,29
23,0,30,40,1,5306.89,5306.89,5306.89,CUERPO DE ACELERACION PASSAT,2543.1,2543.1
23,0,30,40,1,1380.03,1380.03,1380.03,VALVULA DE CANISTER,209.05,209.05
23,0,30,40,1,2827.58,2827.58,2827.58,FRENOS DELANTEROS PASAT,637.06,637.06
23,0,30,40,1,94.12,94.12,94.12,FOCOS,5,5
24,0,24,23,1,602.58,602.58,602.58,TORNILLOS ESTABILIZADORES VERSA,258.63,258.63
24,0,24,23,1,343.96,343.96,343.96,PLUMAS LIMPIADORAS VERSA,172.42,172.42
24,0,24,23,1,861.2,861.2,861.2,BUJES,327.6,327.6
24,0,24,23,1,372.41,372.41,372.41,BANDA ACESORIOS,301.73,301.73
25,0,32,42,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
25,0,32,42,4,68.96,68.96,275.84,ACEITE,30.17,30.17
25,0,32,42,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
25,0,32,42,1,592.43,592.43,592.43,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
25,0,32,42,1,110,110,110,FILTRO AIRE XTRAIL,34.49,34.49
25,0,32,42,4,115,115,460,BUJIAS XTRAIL,94.83,94.83
25,0,32,42,1,100,100,100,FILTRO ACEITE XTRAIL,43.11,43.11
25,0,32,42,1,1810.34,1810.34,1810.34,FRENOS TRASEROS,384.48,384.48
26,0,33,43,1,4378.44,4378.44,4378.44,FRENOS GENETALES JETTA,866.37,866.37
26,0,33,43,2,1070.68,1070.68,2141.36,DISCOS TRASEROS JETTA,1172.41,1172.41
26,0,33,43,1,558.62,558.62,558.62,SENSOR,905,905
27,0,36,44,1,1293.1,1293.1,1293.1,BALATAS DELANTERAS,340.51,340.51
27,0,36,44,1,215.51,215.51,215.51,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
27,0,36,44,5,80,80,400,ACEITE,30.17,30.17
27,0,36,44,4,108.63,108.63,434.52,BUJIAS,60.5,60.5
27,0,36,44,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
15,0,21,20,1,1234.06,1234.06,1234.06,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
15,0,21,20,1,124.14,124.14,124.14,FILTRO DE AIRE EXPLORER,68.97,68.97
15,0,21,20,1,100,100,100,FILTRO DE ACEITE EXPLORER,51.73,51.73
16,0,21,20,1,77.59,77.59,77.59,LAVADO DE CUERPO DE ACELERACION,43.11,43.11
