ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
152,0,2063,765,1,350,350,350,FILTRO COMBUSTIBLE,0,0
152,0,2063,765,1,210,210,210,FILTRO AIRE,0,0
152,0,2063,765,1,180,180,180,FILTRO ACEITE,0,0
152,0,2063,765,7,110,110,770,ACEITE MOTOR DIESEL,0,0
153,0,2064,723,4,150,150,600,ACEITE MOTOR SINTETICO,0,0
153,0,2064,723,4,60,60,240,BUJIA,0,0
153,0,2064,723,1,210,210,210,FILTRO AIRE,0,0
153,0,2064,723,1,160.35,160.35,160.35,FILTRO ACEITE,0,0
209,10,1508,617,1,550,550,550,BALATAS TRASERAS,0,0
221,10,2032,602,2,95,95,190,BALERO DE ALTERNADOR,0,0
221,10,2032,602,1,890,890,890,POLEA DE ALTERNADOR,0,0
221,10,2032,602,1,800,800,800,BANDA DE ACCESORIOS,0,0
221,10,2032,602,1,480,480,480,REPARACION DE ALTERNADOR,0,0
225,0,2063,765,4,568,568,2272,RESISTENCIA CALEFACTORA,0,0
226,10,1460,754,4,60,60,240,BUJIA,0,0
226,10,1460,754,4,80,80,320,ACEITE DE MOTOR,0,0
226,10,1460,754,1,180,180,180,FILTRO AIRE,0,0
226,10,1460,754,1,150,150,150,FILTRO ACEITE,0,0
227,10,1809,708,2,835,835,1670,VARILLAS C/ TERMINAL DIRECCION,0,0
227,10,1809,708,1,220,220,220,RECTIFICADO DE DISCOS TRASEROS,0,0
227,10,1809,708,4,60,60,240,BUJIA,0,0
227,10,1809,708,5,80,80,400,ACEITE DE MOTOR,0,0
227,10,1809,708,1,150,150,150,FILTRO AIRE,0,0
227,10,1809,708,1,150,150,150,FILTRO ACEITE,0,0
227,10,1809,708,1,110,110,110,FILTRO GASOLINA,11,11
227,10,1809,708,1,760,760,760,BALATAS DELANTERAS,0,0
227,10,1809,708,1,550,550,550,BALATAS TRASERAS,0,0
227,10,1809,708,1,220,220,220,RECTIFICADO DE DISCOS DELANTEROS,0,0
228,0,1158,740,1,90,90,90,FILTRO DE ACEITE,0,0
228,0,1158,740,1,245,245,245,FILTRO DE AIRE,0,0
228,0,1158,740,1,180,180,180,FILTRO COMBUSTIBLE,0,0
228,0,1158,740,4,948.27,948.27,3793.08,PRECALENTADOR,0,0
